Pair.Name	Ligand	Receptor	Source	Databases	Evidence	PMIDs
EREG_ERBB3	EREG	ERBB3	novel	STRING.binding,HPMR.Ligand,HPMR.Receptor	putative	
EREG_ERBB4	EREG	ERBB4	known	DLRP,IUPHAR,HPRD,STRING.binding,HPMR.Ligand,HPMR.Receptor	literature supported	9419975
F10_F3	F10	F3	novel	HPRD,STRING.binding,STRING.experiment,HPMR.Receptor	literature supported	8702971
F10_ITGAM	F10	ITGAM	novel	STRING.binding,HPMR.Receptor	putative	
F10_ITGB2	F10	ITGB2	novel	STRING.binding,HPMR.Receptor	putative	
F11_GP1BA	F11	GP1BA	novel	HPRD,	literature supported	11696542
F12_CD93	F12	CD93	novel	HPRD,HPMR.Receptor	literature supported	11204562,8710908
F12_GP1BA	F12	GP1BA	novel	HPRD,	literature supported	10801853
F13A1_ITGA4	F13A1	ITGA4	novel	STRING.binding,HPMR.Ligand,HPMR.Receptor	literature supported	10816592
F13A1_ITGA9	F13A1	ITGA9	novel	STRING.binding,HPMR.Ligand,HPMR.Receptor	literature supported	10816592
F13A1_ITGB1	F13A1	ITGB1	novel	STRING.binding,HPMR.Ligand,HPMR.Receptor	literature supported	10816592
F2_F2R	F2	F2R	known	HPMR,HPRD,STRING.binding,STRING.experiment,HPMR.Ligand,HPMR.Receptor	literature supported	11356985,10644723,12563219,9058715,10978167
F2_F2RL1	F2	F2RL1	known	HPMR,HPRD,STRING.binding,HPMR.Ligand,HPMR.Receptor	literature supported	11356985,10978167
F2_F2RL2	F2	F2RL2	known	HPMR,HPRD,STRING.binding,HPMR.Ligand,HPMR.Receptor	literature supported	11356985,12732212
F2_F2RL3	F2	F2RL3	known	HPMR,HPRD,STRING.binding,HPMR.Ligand,HPMR.Receptor	literature supported	12732212
F2_GP1BA	F2	GP1BA	novel	HPRD,STRING.binding,STRING.experiment,HPMR.Ligand	literature supported	2933256,11024046
F2_GP1BB	F2	GP1BB	novel	STRING.binding,HPMR.Ligand	putative	
F2_GP9	F2	GP9	novel	STRING.binding,HPMR.Ligand	literature supported	2207326
F2_ITGA2B	F2	ITGA2B	novel	HPRD,HPMR.Ligand,HPMR.Receptor	literature supported	11487023
F2_THBD	F2	THBD	novel	HPRD,STRING.binding,STRING.experiment,HPMR.Ligand,HPMR.Receptor	literature supported	7615164,8663147,14691232
F7_F3	F7	F3	known	HPMR,HPRD,STRING.binding,STRING.experiment,HPMR.Ligand,HPMR.Receptor	literature supported	12787023,9925787
F8_ASGR2	F8	ASGR2	novel	HPRD,HPMR.Ligand,HPMR.Receptor	literature supported	15946216
F8_LDLR	F8	LDLR	novel	STRING.binding,HPMR.Ligand,HPMR.Receptor	literature supported	15840700
F8_LRP1	F8	LRP1	known	HPMR,HPRD,HPMR.Ligand,HPMR.Receptor	literature supported	11560943,12522143
F9_LRP1	F9	LRP1	known	HPMR,HPRD,HPMR.Ligand,HPMR.Receptor	literature supported	11560943,12522212
FARP2_PLXNA1	FARP2	PLXNA1	novel	STRING.binding,HPMR.Receptor	putative	
FARP2_PLXNA2	FARP2	PLXNA2	novel	STRING.binding,HPMR.Receptor	putative	
FARP2_PLXNA3	FARP2	PLXNA3	novel	STRING.binding,HPMR.Receptor	putative	
FARP2_PLXNA4	FARP2	PLXNA4	novel	STRING.binding,HPMR.Receptor	putative	
FASLG_FAS	FASLG	FAS	known	DLRP,HPMR,IUPHAR,HPRD,STRING.binding,STRING.experiment,HPMR.Ligand,HPMR.Receptor	literature supported	9126929,9228058,9126929
FASLG_TNFRSF1A	FASLG	TNFRSF1A	novel	STRING.binding,STRING.experiment,HPMR.Ligand,HPMR.Receptor	putative	
FASLG_TNFRSF6B	FASLG	TNFRSF6B	known	DLRP,HPMR,HPRD,STRING.binding,STRING.experiment,HPMR.Ligand,HPMR.Receptor	literature supported	14697332,10318773,11994433,9872321
FAT4_DCHS1	FAT4	DCHS1	novel	STRING.binding,	literature supported	24056717,21303848
FBLN1_ITGB1	FBLN1	ITGB1	novel	HPRD,HPMR.Receptor	literature supported	2527614
FBLN2_ITGB3	FBLN2	ITGB3	novel	HPRD,HPMR.Receptor	literature supported	10848816
FBN1_ITGA5	FBN1	ITGA5	novel	STRING.binding,HPMR.Receptor	literature supported	20686071
FBN1_ITGAV	FBN1	ITGAV	novel	STRING.binding,HPMR.Receptor	literature supported	20686071
FBN1_ITGB1	FBN1	ITGB1	novel	STRING.binding,HPMR.Receptor	literature supported	20686071
FBN1_ITGB3	FBN1	ITGB3	novel		literature supported	20686071
FBN1_ITGB6	FBN1	ITGB6	novel	STRING.binding,HPMR.Receptor	putative	
FCN2_LRP1	FCN2	LRP1	novel		literature supported	21054788
FGA_CDH5	FGA	CDH5	novel	HPRD,HPMR.Ligand	literature supported	11900554
FGA_ITGA2B	FGA	ITGA2B	novel	HPRD,STRING.binding,HPMR.Ligand,HPMR.Receptor	literature supported	11460491
FGA_ITGA5	FGA	ITGA5	novel	STRING.binding,HPMR.Ligand,HPMR.Receptor	literature supported	15031111
FGA_ITGAD	FGA	ITGAD	novel	STRING.binding,HPMR.Ligand,HPMR.Receptor	putative	
FGA_ITGAM	FGA	ITGAM	novel	STRING.binding,HPMR.Ligand,HPMR.Receptor	literature supported	16601240
FGA_ITGAV	FGA	ITGAV	novel	STRING.binding,HPMR.Ligand,HPMR.Receptor	literature supported	15031111
FGA_ITGAX	FGA	ITGAX	known	HPMR,STRING.binding,HPMR.Ligand,HPMR.Receptor	literature supported	4062888
FGA_ITGB1	FGA	ITGB1	novel	STRING.binding,HPMR.Ligand,HPMR.Receptor	literature supported	15031111
FGA_ITGB2	FGA	ITGB2	known	HPMR,STRING.binding,HPMR.Ligand,HPMR.Receptor	literature supported	4062888
FGA_ITGB3	FGA	ITGB3	novel	HPRD,HPMR.Ligand,HPMR.Receptor	literature supported	11460491
FGA_PLAUR	FGA	PLAUR	novel	STRING.binding,HPMR.Ligand,HPMR.Receptor	putative	
FGB_ITGA2B	FGB	ITGA2B	novel		literature supported	2018974
FGB_ITGA5	FGB	ITGA5	novel		literature supported	15031111
FGB_ITGAM	FGB	ITGAM	novel		literature supported	16601240
FGB_ITGAV	FGB	ITGAV	novel		literature supported	15031111
FGB_ITGB1	FGB	ITGB1	novel		literature supported	15031111
FGB_ITGB2	FGB	ITGB2	novel		literature supported	16601240
FGF10_FGFR1	FGF10	FGFR1	known	DLRP,HPMR.Ligand,HPMR.Receptor	putative	
FGF10_FGFR2	FGF10	FGFR2	known	DLRP,HPMR,HPRD,STRING.binding,STRING.experiment,HPMR.Ligand,HPMR.Receptor	literature supported	9582367,12591959
FGF10_FGFR3	FGF10	FGFR3	known	DLRP,HPMR.Ligand,HPMR.Receptor	putative	
FGF10_FGFR4	FGF10	FGFR4	known	DLRP,HPMR.Ligand,HPMR.Receptor	putative	
FGF11_FGFR1	FGF11	FGFR1	known	DLRP,HPMR.Ligand,HPMR.Receptor	putative	
FGF11_FGFR2	FGF11	FGFR2	known	DLRP,HPMR.Ligand,HPMR.Receptor	putative	
FGF11_FGFR3	FGF11	FGFR3	known	DLRP,HPMR.Ligand,HPMR.Receptor	putative	
FGF11_FGFR4	FGF11	FGFR4	known	DLRP,HPMR.Ligand,HPMR.Receptor	putative	
FGF12_FGFR1	FGF12	FGFR1	known	DLRP,HPMR.Ligand,HPMR.Receptor	putative	
FGF12_FGFR2	FGF12	FGFR2	known	DLRP,HPMR.Ligand,HPMR.Receptor	putative	
FGF12_FGFR3	FGF12	FGFR3	known	DLRP,HPMR.Ligand,HPMR.Receptor	putative	
FGF12_FGFR4	FGF12	FGFR4	known	DLRP,HPMR.Ligand,HPMR.Receptor	putative	
FGF13_EGFR	FGF13	EGFR	novel	STRING.binding,HPMR.Ligand,HPMR.Receptor	putative	
FGF13_FGFR1	FGF13	FGFR1	known	DLRP,HPMR.Ligand,HPMR.Receptor	putative	
FGF13_FGFR2	FGF13	FGFR2	known	DLRP,HPMR.Ligand,HPMR.Receptor	putative	
FGF13_FGFR3	FGF13	FGFR3	known	DLRP,HPMR.Ligand,HPMR.Receptor	putative	
FGF13_FGFR4	FGF13	FGFR4	known	DLRP,HPMR.Ligand,HPMR.Receptor	putative	
FGF13_SCN5A	FGF13	SCN5A	novel		literature supported	21817159
FGF13_SCN8A	FGF13	SCN8A	novel	HPRD,HPMR.Ligand	literature supported	15282281
FGF14_FGFR1	FGF14	FGFR1	known	DLRP,HPMR.Ligand,HPMR.Receptor	putative	
FGF14_FGFR2	FGF14	FGFR2	known	DLRP,HPMR.Ligand,HPMR.Receptor	putative	
FGF14_FGFR3	FGF14	FGFR3	known	DLRP,HPMR.Ligand,HPMR.Receptor	putative	
FGF14_FGFR4	FGF14	FGFR4	known	DLRP,HPMR.Ligand,HPMR.Receptor	putative	
FGF16_FGFR1	FGF16	FGFR1	known	DLRP,HPMR.Ligand,HPMR.Receptor	putative	
FGF16_FGFR2	FGF16	FGFR2	known	DLRP,HPMR.Ligand,HPMR.Receptor	literature supported	16597617
FGF16_FGFR3	FGF16	FGFR3	known	DLRP,HPMR.Ligand,HPMR.Receptor	literature supported	16597617
FGF16_FGFR4	FGF16	FGFR4	known	DLRP,HPMR.Ligand,HPMR.Receptor	literature supported	16597617
FGF17_FGFR1	FGF17	FGFR1	known	DLRP,HPRD,HPMR.Ligand,HPMR.Receptor	literature supported	10751172
FGF17_FGFR2	FGF17	FGFR2	known	DLRP,HPRD,HPMR.Ligand,HPMR.Receptor	literature supported	10751172
FGF17_FGFR3	FGF17	FGFR3	known	DLRP,HPRD,HPMR.Ligand,HPMR.Receptor	literature supported	10751172
FGF17_FGFR4	FGF17	FGFR4	known	DLRP,HPRD,HPMR.Ligand,HPMR.Receptor	literature supported	10751172
FGF18_FGFR1	FGF18	FGFR1	known	DLRP,HPRD,HPMR.Ligand,HPMR.Receptor	literature supported	10751172
FGF18_FGFR2	FGF18	FGFR2	known	DLRP,HPRD,HPMR.Ligand,HPMR.Receptor	literature supported	10751172
FGF18_FGFR3	FGF18	FGFR3	known	DLRP,HPMR,HPRD,HPMR.Ligand,HPMR.Receptor	literature supported	15781473,10751172
FGF18_FGFR4	FGF18	FGFR4	known	DLRP,HPRD,STRING.binding,HPMR.Ligand,HPMR.Receptor	literature supported	10751172
FGF19_FGFR1	FGF19	FGFR1	known	DLRP,HPMR.Ligand,HPMR.Receptor	literature supported	16597617
FGF19_FGFR2	FGF19	FGFR2	known	DLRP,HPMR.Ligand,HPMR.Receptor	literature supported	16597617
FGF19_FGFR3	FGF19	FGFR3	known	DLRP,HPMR.Ligand,HPMR.Receptor	literature supported	16597617
FGF19_FGFR4	FGF19	FGFR4	known	DLRP,HPMR,HPRD,STRING.binding,HPMR.Ligand,HPMR.Receptor	literature supported	14730967,10525310
FGF19_KLB	FGF19	KLB	novel		literature supported	22442730
FGF1_CD44	FGF1	CD44	novel	STRING.binding,HPMR.Ligand,HPMR.Receptor	putative	
FGF1_EGFR	FGF1	EGFR	novel	STRING.binding,HPMR.Ligand,HPMR.Receptor	putative	
FGF1_FGFR1	FGF1	FGFR1	known	DLRP,HPMR,HPRD,STRING.binding,STRING.experiment,HPMR.Ligand,HPMR.Receptor	literature supported	8663044,8756477,11032250,10336501
FGF1_FGFR2	FGF1	FGFR2	known	DLRP,HPRD,STRING.binding,STRING.experiment,HPMR.Ligand,HPMR.Receptor	literature supported	10618369,11069186,14732692
FGF1_FGFR3	FGF1	FGFR3	known	DLRP,HPRD,STRING.binding,STRING.experiment,HPMR.Ligand,HPMR.Receptor	literature supported	10574949,14732692
FGF1_FGFR4	FGF1	FGFR4	known	DLRP,HPMR,HPRD,STRING.binding,STRING.experiment,HPMR.Ligand,HPMR.Receptor	literature supported	8663044,10736564,10336501
FGF1_FGFRL1	FGF1	FGFRL1	novel	STRING.binding,HPMR.Ligand,HPMR.Receptor	putative	
FGF1_NRP1	FGF1	NRP1	novel	HPRD,HPMR.Ligand,HPMR.Receptor	literature supported	15695515
FGF20_FGFR4	FGF20	FGFR4	novel	STRING.binding,HPMR.Ligand,HPMR.Receptor	literature supported	15621532
FGF21_FGFR2	FGF21	FGFR2	novel	STRING.binding,HPMR.Ligand,HPMR.Receptor	putative	
FGF21_FGFR4	FGF21	FGFR4	novel	STRING.binding,HPMR.Ligand,HPMR.Receptor	literature supported	22442730
FGF22_FGFR2	FGF22	FGFR2	known	HPMR,HPMR.Ligand,HPMR.Receptor	literature supported	12591959
FGF23_FGFR1	FGF23	FGFR1	known	HPMR,STRING.experiment,HPMR.Ligand,HPMR.Receptor	literature supported	16081635
FGF23_FGFR2	FGF23	FGFR2	known	HPMR,HPRD,HPMR.Ligand,HPMR.Receptor	literature supported	16081635,12032146
FGF23_FGFR3	FGF23	FGFR3	novel	HPRD,HPMR.Ligand,HPMR.Receptor	literature supported	12032146
FGF23_FGFR4	FGF23	FGFR4	known	HPMR,STRING.binding,HPMR.Ligand,HPMR.Receptor	literature supported	16081635
FGF23_PHEX	FGF23	PHEX	novel	HPRD,STRING.binding,HPMR.Ligand	literature supported	11409890
FGF2_CD44	FGF2	CD44	novel	HPRD,HPMR.Ligand,HPMR.Receptor	literature supported	7532176
FGF2_FGFR1	FGF2	FGFR1	known	DLRP,HPRD,STRING.binding,STRING.experiment,HPMR.Ligand,HPMR.Receptor	literature supported	10950949,11030354
FGF2_FGFR2	FGF2	FGFR2	known	DLRP,HPMR,STRING.binding,STRING.experiment,HPMR.Ligand,HPMR.Receptor	literature supported	8663044
FGF2_FGFR3	FGF2	FGFR3	known	DLRP,HPMR,HPRD,STRING.binding,STRING.experiment,HPMR.Ligand,HPMR.Receptor	literature supported	8663044,10574949
FGF2_FGFR4	FGF2	FGFR4	known	DLRP,HPMR,HPRD,STRING.binding,STRING.experiment,HPMR.Ligand,HPMR.Receptor	literature supported	8663044,8530375
FGF2_FGFRL1	FGF2	FGFRL1	novel	HPRD,HPMR.Ligand,HPMR.Receptor	literature supported	11418238
FGF2_GPC4	FGF2	GPC4	novel	HPRD,HPMR.Ligand	literature supported	11066092
FGF2_NRP1	FGF2	NRP1	novel	HPRD,HPMR.Ligand,HPMR.Receptor	literature supported	15695515
FGF2_SDC1	FGF2	SDC1	novel	HPRD,STRING.binding,HPMR.Ligand,HPMR.Receptor	literature supported	16982797
FGF2_SDC2	FGF2	SDC2	known	HPMR,HPRD,STRING.binding,HPMR.Ligand,HPMR.Receptor	literature supported	11015614,16982797
FGF2_SDC3	FGF2	SDC3	novel	HPRD,STRING.binding,STRING.experiment,HPMR.Ligand,HPMR.Receptor	literature supported	16982797,8344959
FGF2_SDC4	FGF2	SDC4	known	HPMR,HPMR.Ligand,HPMR.Receptor	literature supported	9012653
FGF3_FGFR1	FGF3	FGFR1	known	DLRP,HPMR,HPRD,STRING.binding,STRING.experiment,HPMR.Ligand,HPMR.Receptor	literature supported	7592624,8663044
FGF3_FGFR2	FGF3	FGFR2	known	DLRP,HPMR,HPRD,STRING.experiment,HPMR.Ligand,HPMR.Receptor	literature supported	7592624,8663044
FGF3_FGFR3	FGF3	FGFR3	novel	HPRD,STRING.experiment,HPMR.Ligand,HPMR.Receptor	literature supported	8663044
FGF3_FGFR4	FGF3	FGFR4	novel	HPRD,STRING.experiment,HPMR.Ligand,HPMR.Receptor	literature supported	8663044
FGF4_FGFR1	FGF4	FGFR1	known	DLRP,HPMR,HPRD,HPMR.Ligand,HPMR.Receptor	literature supported	11486033
FGF4_FGFR2	FGF4	FGFR2	known	DLRP,HPMR,HPRD,STRING.binding,STRING.experiment,HPMR.Ligand,HPMR.Receptor	literature supported	11486033,8663044
FGF4_FGFR3	FGF4	FGFR3	known	DLRP,HPMR,HPRD,STRING.binding,STRING.experiment,HPMR.Ligand,HPMR.Receptor	literature supported	11486033,8663044
FGF4_FGFR4	FGF4	FGFR4	known	DLRP,HPMR,HPRD,STRING.binding,STRING.experiment,HPMR.Ligand,HPMR.Receptor	literature supported	11486033,8663044
FGF4_NRP1	FGF4	NRP1	novel	HPRD,HPMR.Ligand,HPMR.Receptor	literature supported	15695515
FGF5_FGFR1	FGF5	FGFR1	known	DLRP,HPMR,HPRD,HPMR.Ligand,HPMR.Receptor	literature supported	8386828
FGF5_FGFR2	FGF5	FGFR2	known	DLRP,HPMR,HPRD,HPMR.Ligand,HPMR.Receptor	literature supported	8386828,11876253
FGF5_FGFR3	FGF5	FGFR3	known	DLRP,HPRD,STRING.experiment,HPMR.Ligand,HPMR.Receptor	literature supported	8663044
FGF5_FGFR4	FGF5	FGFR4	known	HPMR,HPRD,STRING.experiment,HPMR.Ligand,HPMR.Receptor	literature supported	1385111,8663044
FGF6_FGFR1	FGF6	FGFR1	known	DLRP,HPRD,STRING.binding,STRING.experiment,HPMR.Ligand,HPMR.Receptor	literature supported	8663044
FGF6_FGFR2	FGF6	FGFR2	known	DLRP,HPRD,STRING.experiment,HPMR.Ligand,HPMR.Receptor	literature supported	8663044
FGF6_FGFR3	FGF6	FGFR3	novel	HPRD,STRING.experiment,HPMR.Ligand,HPMR.Receptor	literature supported	8663044
FGF6_FGFR4	FGF6	FGFR4	known	DLRP,HPMR,HPRD,STRING.binding,HPMR.Ligand,HPMR.Receptor	literature supported	1385111
FGF6_SDC4	FGF6	SDC4	novel	STRING.binding,HPMR.Ligand,HPMR.Receptor	putative	
FGF7_FGFR1	FGF7	FGFR1	novel	HPRD,STRING.experiment,HPMR.Ligand,HPMR.Receptor	literature supported	8663044
FGF7_FGFR2	FGF7	FGFR2	known	DLRP,HPMR,HPRD,STRING.binding,STRING.experiment,HPMR.Ligand,HPMR.Receptor	literature supported	12591959,7687739
FGF7_FGFR3	FGF7	FGFR3	novel	HPRD,STRING.binding,STRING.experiment,HPMR.Ligand,HPMR.Receptor	literature supported	8663044
FGF7_FGFR4	FGF7	FGFR4	novel	HPRD,HPMR.Ligand,HPMR.Receptor	literature supported	7680645
FGF7_NRP1	FGF7	NRP1	novel	HPRD,HPMR.Ligand,HPMR.Receptor	literature supported	15695515
FGF8_FGFR1	FGF8	FGFR1	known	HPMR,HPRD,STRING.experiment,HPMR.Ligand,HPMR.Receptor	literature supported	8290257,10574949
FGF8_FGFR2	FGF8	FGFR2	known	DLRP,HPMR,HPRD,STRING.experiment,HPMR.Ligand,HPMR.Receptor	literature supported	8663044,10751172
FGF8_FGFR3	FGF8	FGFR3	known	DLRP,HPMR,HPRD,STRING.binding,STRING.experiment,HPMR.Ligand,HPMR.Receptor	literature supported	8663044,11486033,10574949
FGF8_FGFR4	FGF8	FGFR4	known	DLRP,HPMR,HPRD,HPMR.Ligand,HPMR.Receptor	literature supported	11486033,10736564
FGF9_FGFR1	FGF9	FGFR1	known	DLRP,HPRD,HPMR.Ligand,HPMR.Receptor	literature supported	10574949
FGF9_FGFR2	FGF9	FGFR2	known	DLRP,HPMR,HPRD,STRING.experiment,HPMR.Ligand,HPMR.Receptor	literature supported	8663044,8576175
FGF9_FGFR3	FGF9	FGFR3	known	DLRP,HPMR,HPRD,STRING.binding,STRING.experiment,HPMR.Ligand,HPMR.Receptor	literature supported	15231666,10574949,8576175
FGF9_FGFR4	FGF9	FGFR4	known	DLRP,HPRD,STRING.binding,STRING.experiment,HPMR.Ligand,HPMR.Receptor	literature supported	8663044
FGG_ITGA2B	FGG	ITGA2B	novel		literature supported	2018974
FGG_ITGA5	FGG	ITGA5	novel		literature supported	15031111
FGG_ITGAV	FGG	ITGAV	novel		literature supported	15031111
FGG_ITGB1	FGG	ITGB1	novel		literature supported	15031111
FGG_ITGB2	FGG	ITGB2	novel		literature supported	16601240
FGL1_EGFR	FGL1	EGFR	novel		literature supported	24768768
FIGF_FLT1	FIGF	FLT1	novel	STRING.binding,STRING.experiment,HPMR.Ligand,HPMR.Receptor	putative	
FIGF_FLT4	FIGF	FLT4	known	DLRP,HPMR,IUPHAR,HPRD,STRING.binding,HPMR.Ligand,HPMR.Receptor	literature supported	9435229
FIGF_ITGA1	FIGF	ITGA1	novel	STRING.binding,HPMR.Ligand,HPMR.Receptor	putative	
FIGF_ITGA2	FIGF	ITGA2	novel	STRING.binding,HPMR.Ligand,HPMR.Receptor	putative	
FIGF_ITGA4	FIGF	ITGA4	novel	STRING.binding,HPMR.Ligand,HPMR.Receptor	putative	
FIGF_ITGA5	FIGF	ITGA5	novel	STRING.binding,HPMR.Ligand,HPMR.Receptor	putative	
FIGF_ITGA9	FIGF	ITGA9	novel	HPRD,STRING.binding,HPMR.Ligand,HPMR.Receptor	literature supported	15590642
FIGF_ITGB1	FIGF	ITGB1	novel	STRING.binding,HPMR.Ligand,HPMR.Receptor	putative	
FIGF_KDR	FIGF	KDR	known	DLRP,HPMR,HPRD,STRING.binding,HPMR.Ligand,HPMR.Receptor	literature supported	9435229
FIGF_NRP2	FIGF	NRP2	known	HPMR,HPMR.Ligand,HPMR.Receptor	literature supported	16816121,9435229
FLT3LG_FLT3	FLT3LG	FLT3	known	DLRP,HPMR,IUPHAR,HPRD,STRING.binding,STRING.experiment,HPMR.Ligand,HPMR.Receptor	literature supported	15147956,9651358,7505204
FN1_C5AR1	FN1	C5AR1	novel	STRING.binding,HPMR.Ligand,HPMR.Receptor	putative	
FN1_CD44	FN1	CD44	novel	STRING.binding,HPMR.Ligand,HPMR.Receptor	literature supported	1730778
FN1_CD79A	FN1	CD79A	novel	STRING.binding,HPMR.Ligand	putative	
FN1_COL13A1	FN1	COL13A1	novel	HPRD,HPMR.Ligand	literature supported	11956183
FN1_FLT4	FN1	FLT4	novel	STRING.binding,HPMR.Ligand,HPMR.Receptor	putative	
FN1_IL17RC	FN1	IL17RC	novel	STRING.binding,HPMR.Ligand,HPMR.Receptor	putative	
FN1_ITGA2	FN1	ITGA2	known	HPMR,STRING.binding,HPMR.Ligand,HPMR.Receptor	literature supported	7688313
FN1_ITGA2B	FN1	ITGA2B	known	HPMR,STRING.binding,HPMR.Ligand,HPMR.Receptor	literature supported	8663002
FN1_ITGA3	FN1	ITGA3	novel	HPRD,HPMR.Ligand,HPMR.Receptor	literature supported	9733622
FN1_ITGA4	FN1	ITGA4	known	HPMR,HPRD,STRING.binding,HPMR.Ligand,HPMR.Receptor	literature supported	9842903,11010812,9117345
FN1_ITGA5	FN1	ITGA5	known	HPMR,HPRD,STRING.binding,STRING.experiment,HPMR.Ligand,HPMR.Receptor	literature supported	1532572,11423542,10772816,11801679,9211865,1694173
FN1_ITGA6	FN1	ITGA6	novel	STRING.binding,HPMR.Ligand,HPMR.Receptor	putative	
FN1_ITGA8	FN1	ITGA8	known	HPMR,HPRD,STRING.binding,HPMR.Ligand,HPMR.Receptor	literature supported	7626807,7559467
FN1_ITGA9	FN1	ITGA9	novel	STRING.binding,HPMR.Ligand,HPMR.Receptor	literature supported	11839764
FN1_ITGAV	FN1	ITGAV	novel	STRING.binding,HPMR.Ligand,HPMR.Receptor	literature supported	23154389
FN1_ITGB1	FN1	ITGB1	known	HPMR,HPRD,STRING.binding,STRING.experiment,HPMR.Ligand,HPMR.Receptor	literature supported	7626807,7688313,9842903,10772816,11010812,8120056
FN1_ITGB3	FN1	ITGB3	known	HPMR,HPRD,HPMR.Ligand,HPMR.Receptor	literature supported	11423542,8663002,1694173
FN1_ITGB6	FN1	ITGB6	known	HPMR,HPRD,STRING.binding,HPMR.Ligand,HPMR.Receptor	literature supported	1532572
FN1_ITGB7	FN1	ITGB7	novel	HPRD,STRING.binding,HPMR.Ligand,HPMR.Receptor	literature supported	1372909
FN1_ITGB8	FN1	ITGB8	known	HPMR,HPMR.Ligand,HPMR.Receptor	literature supported	7542940
FN1_MAG	FN1	MAG	novel	HPRD,HPMR.Ligand	literature supported	11423128
FN1_NT5E	FN1	NT5E	novel	HPRD,HPMR.Ligand	literature supported	9361795,10470109
FN1_PLAUR	FN1	PLAUR	novel	STRING.binding,HPMR.Ligand,HPMR.Receptor	literature supported	2413022
FN1_ROBO4	FN1	ROBO4	novel	STRING.binding,HPMR.Ligand,HPMR.Receptor	putative	
FN1_SDC2	FN1	SDC2	known	HPMR,HPRD,STRING.binding,HPMR.Ligand,HPMR.Receptor	literature supported	10772816
FN1_TMPRSS6	FN1	TMPRSS6	novel	HPRD,HPMR.Ligand	literature supported	12149247
FN1_TNFRSF11B	FN1	TNFRSF11B	novel	HPRD,HPMR.Ligand,HPMR.Receptor	literature supported	15799029
FN1_TSHR	FN1	TSHR	novel	HPRD,HPMR.Ligand,HPMR.Receptor	literature supported	11981027
FSHB_FSHR	FSHB	FSHR	known	HPMR,IUPHAR,HPRD,STRING.binding,STRING.experiment,HPMR.Ligand,HPMR.Receptor	literature supported	2126341,10395410
FST_BMPR1B	FST	BMPR1B	novel	STRING.binding,HPMR.Ligand,HPMR.Receptor	putative	
FST_BMPR2	FST	BMPR2	novel	STRING.binding,HPMR.Ligand,HPMR.Receptor	putative	
FST_HFE2	FST	HFE2	novel	STRING.binding,HPMR.Ligand	putative	
GALP_GALR1	GALP	GALR1	known	HPMR,IUPHAR,HPMR.Ligand,HPMR.Receptor	literature supported	10689365,15944009
GALP_GALR2	GALP	GALR2	known	HPMR,IUPHAR,HPMR.Ligand,HPMR.Receptor	literature supported	9832121,15944009,20880399
GALP_GALR3	GALP	GALR3	known	HPMR,IUPHAR,HPMR.Ligand,HPMR.Receptor	literature supported	9832121,15944009
GAL_GALR1	GAL	GALR1	known	HPMR,IUPHAR,HPRD,STRING.binding,HPMR.Ligand,HPMR.Receptor	literature supported	10689365,11481429,9168941,9685625,9808667,9880084,7524088,11600206,8617199
GAL_GALR2	GAL	GALR2	known	HPMR,IUPHAR,HPRD,STRING.binding,HPMR.Ligand,HPMR.Receptor	literature supported	9832121,9880084,9685625,11600206,9480833,9685625
GAL_GALR3	GAL	GALR3	known	HPMR,IUPHAR,STRING.binding,HPMR.Ligand,HPMR.Receptor	literature supported	9832121,9722565,9880084
GAL_GPR151	GAL	GPR151	novel	HPRD,HPMR.Ligand,HPMR.Receptor	literature supported	15111018
GAS6_AXL	GAS6	AXL	known	HPMR,IUPHAR,HPRD,STRING.binding,STRING.experiment,HPMR.Ligand,HPMR.Receptor	literature supported	7854420,8939948,8621659,16362042
GAS6_MERTK	GAS6	MERTK	known	HPMR,IUPHAR,HPRD,STRING.binding,HPMR.Ligand,HPMR.Receptor	literature supported	9160883,8939948
GAS6_TYRO3	GAS6	TYRO3	known	HPMR,IUPHAR,HPRD,STRING.binding,STRING.experiment,HPMR.Ligand,HPMR.Receptor	literature supported	7867073,8939948,8621659,8939948
GAST_CCKBR	GAST	CCKBR	known	HPMR,STRING.binding,HPMR.Ligand,HPMR.Receptor	literature supported	7681836
GCG_GCGR	GCG	GCGR	known	HPMR,IUPHAR,HPRD,STRING.binding,HPMR.Ligand,HPMR.Receptor	literature supported	12529935,4305077,8382034
GCG_GLP1R	GCG	GLP1R	known	HPMR,IUPHAR,HPRD,STRING.binding,STRING.experiment,HPMR.Ligand,HPMR.Receptor	literature supported	8404634,7937318,15528268,8404634,11116211
GCG_GLP2R	GCG	GLP2R	known	HPMR,IUPHAR,HPRD,STRING.binding,HPMR.Ligand,HPMR.Receptor	literature supported	9990065,11738243
GDF10_ACVR1B	GDF10	ACVR1B	novel	STRING.binding,HPMR.Ligand,HPMR.Receptor	putative	
GDF11_ACVR1B	GDF11	ACVR1B	known	HPMR,STRING.binding,HPMR.Ligand,HPMR.Receptor	literature supported	12414726
GDF11_ACVR2A	GDF11	ACVR2A	known	HPMR,HPMR.Ligand,HPMR.Receptor	literature supported	12414726
GDF11_ACVR2B	GDF11	ACVR2B	known	HPMR,HPRD,STRING.experiment,HPMR.Ligand,HPMR.Receptor	literature supported	12414726,16845371
GDF2_ACVR1	GDF2	ACVR1	novel		literature supported	19996292
GDF2_ACVR2A	GDF2	ACVR2A	novel	STRING.binding,HPMR.Ligand,HPMR.Receptor	literature supported	19996292
